"indicator"
42
38
8
46
9
22
23
17
15
5
33
2
11
26
19
40
13
21
15
18
7
25
35
16
22
14
12
14
13
7
12
20
7
16
7
9
23
29
9
26
14
14
30
9
20
22
13
12
25
23
2
15
7
11
14
34
11
34
2
35
36
10
33
19
11
6
19
34
23
31
17
32
29
25
24
13
42
3
23
29
12
18
35
16
6
12
2
6
5
12
28
8
6
11
6
22
28
4
15
15
11
26
32
33
16
16
7
14
15
10
4
33
24
38
26
17
42
7
6
23
9
19
28
17
10
39
19
31
19
27
4
12
24
9
23
6
6
12
37
24
27
7
9
41
4
21
8
28
23
7
28
28
25
19
7
22
10
6
34
23
10
2
13
29
6
37
16
30
10
10
22
37
8
27
7
8
7
25
14
38
39
23
6
17
23
19
27
18
11
6
23
22
29
6
17
23
37
21
32
15
34
38
5
22
14
12
21
15
25
16
27
33
7
11
38
6
18
14
7
8
32
19
7
29
7
12
8
36
4
24
9
13
47
24
7
6
36
21
28
16
12
40
19
20
4
18
14
14
5
19
9
7
17
17
26
24
37
31
13
36
27
10
27
14
26
15
9
15
21
7
5
6
31
36
21
28
44
23
24
13
4
17
34
5
25
21
7
10
38
33
12
15
6
29
8
24
31
13
32
9
57
14
36
6
4
37
41
26
5
16
10
19
16
18
8
22
8
2
31
14
16
33
28
6
12
12
23
14
28
12
33
17
8
18
8
27
8
25
45
39
12
28
22
25
16
15
11
10
30
19
17
18
17
20
15
8
15
21
47
16
21
10
14
12
13
15
10
22
28
12
14
14
19
19
4
15
4
26
7
23
34
10
44
30
6
13
31
19
28
12
45
24
15
44
15
24
18
2
8
13
29
32
9
15
37
22
16
24
40
8
25
20
11
38
14
8
20
23
26
41
26
12
32
13
9
6
13
10
14
9
30
11
13
22
32
29
9
9
18
46
14
10
32
27
36
19
23
23
29
20
14
14
39
14
14
6
6
12
13
29
36
12
19
25
34
24
30
38
13
25
21
23
29
23
9
15
14
7
11
23
19
17
36
36
7
8
8
33
3
20
2
44
14
25
38
12
2
25
6
17
7
20
30
13
12
6
5
7
15
11
24
4
25
8
26
41
7
24
22
5
29
23
28
32
16
27
19
17
16
29
7
14
32
27
32
42
18
5
12
13
18
12
26
34
30
21
40
45
9
31
9
7
17
37
5
17
27
29
10
24
15
55
38
6
29
5
20
3
17
9
32
7
37
14
31
29
11
8
5
30
30
31
25
27
17
14
31
30
4
42
13
17
24
32
29
11
21
12
13
23
19
12
7
15
12
13
25
18
16
18
36
7
15
44
25
11
39
14
13
27
24
9
36
8
30
8
31
16
37
12
26
45
13
13
44
17
24
30
11
19
16
11
37
14
12
9
41
8
22
12
49
10
28
10
14
8
31
28
7
27
43
29
8
14
2
21
27
17
7
9
6
10
10
18
19
7
12
8
18
38
8
7
43
33
33
10
10
9
13
21
10
27
8
13
7
5
32
9
35
12
25
14
29
21
16
19
18
42
11
6
10
34
34
13
3
13
13
13
28
11
13
7
46
59
13
20
6
6
34
23
7
17
7
8
10
5
16
14
23
16
20
1
44
11
21
36
12
20
19
25
42
12
18
13
29
12
8
40
20
10
11
20
27
29
24
39
15
14
9
40
15
32
13
53
11
12
7
1
23
15
26
15
12
12
10
19
37
41
18
23
10
33
29
24
20
16
32
5
23
6
8
21
4
28
12
52
25
10
15
15
15
29
16
29
14
18
41
27
4
30
4
13
18
36
15
19
40
14
6
16
2
20
6
15
29
9
20
30
18
34
22
29
20
33
10
10
10
21
10
26
20
26
10
21
15
20
13
39
14
7
22
5
33
18
13
29
5
26
11
11
6
17
16
14
11
16
12
6
25
9
6
39
20
9
16
14
9
26
24
11
5
36
23
18
11
23
31
19
6
18
16
6
36
43
10
19
24
26
17
11
11
30
6
22
13
20
23
28
27
18
16
28
18
19
13
40
21
11
17
44
10
10
23
23
23
22
27
37
19
37
12
24
28
7
26
45
10
8
9
9
30
23
15
7
15
16
14
12
14
13
31
11
32
9
41
31
31
29
7
7
31
29
40
16
12
8
22
14
15
42
12
9
2
26
24
25
28
16
24
37
34
18
14
17
34
25
4
29
10
19
14
25
9
36
25
29
18
33
12
35
26
21
17
3
11
11
25
20
31
21
5
17
31
10
10
30
10
33
22
20
12
21
23
22
7
48
9
4
13
5
48
29
16
7
18
16
25
36
10
22
25
8
24
10
24
29
17
16
12
27
19
28
33
10
16
28
6
19
17
24
19
3
4
8
11
46
6
13
30
13
15
8
8
8
9
28
9
42
7
26
18
21
18
19
15
26
6
9
44
2
7
21
22
24
11
14
13
28
9
25
14
12
40
29
7
46
35
23
8
6
17
11
28
16
12
30
12
26
11
26
22
37
14
16
11
22
28
10
21
4
17
34
44
23
14
13
18
13
13
16
14
10
11
40
10
7
17
8
9
12
1
38
8
22
10
8
37
43
6
32
25
16
22
46
16
5
29
28
19
40
7
32
29
6
29
7
17
13
25
8
13
31
9
13
48
27
18
19
3
47
49
10
8
33
47
21
49
24
17
13
32
20
24
16
35
23
32
15
40
24
13
40
30
15
12
7
13
20
22
7
36
21
30
44
18
7
10
32
33
12
5
6
4
35
17
30
44
9
20
43
28
12
28
20
18
15
15
30
20
20
7
33
7
10
37
30
14
22
4
36
6
10
11
17
13
18
37
7
45
27
8
13
9
35
12
18
21
22
13
33
7
31
42
6
12
2
35
42
7
19
12
14
50
9
26
9
32
16
16
14
11
7
16
10
8
10
28
18
22
36
7
25
47
32
11
23
4
35
24
25
23
27
13
16
31
16
23
8
31
18
10
18
28
7
10
11
14
39
21
41
4
8
27
25
24
18
35
19
7
9
7
5
1
25
32
23
36
17
26
8
12
6
7
47
9
8
27
44
34
8
30
16
6
36
13
9
11
17
12
8
15
19
12
8
18
28
14
17
14
14
29
11
7
11
31
29
10
30
14
29
12
6
30
26
39
4
47
23
16
11
15
43
10
38
8
46
39
8
1
13
10
30
19
26
19
35
8
14
25
49
11
16
13
15
10
8
8
18
14
31
7
36
28
45
12
10
12
5
29
4
40
10
20
6
32
12
23
6
9
9
25
22
30
5
24
26
24
11
13
15
12
33
36
16
21
34
12
35
25
13
26
31
30
26
15
7
22
37
8
8
40
5
10
18
7
11
44
38
29
12
20
12
23
8
2
13
33
44
25
46
21
16
12
18
19
22
29
15
18
11
25
14
3
27
32
29
18
25
9
26
26
26
5
44
14
2
12
16
20
18
26
32
1
13
13
9
24
26
7
8
31
34
25
12
31
14
15
18
19
5
27
8
16
10
25
20
33
6
8
29
21
18
11
15
11
8
15
29
13
10
28
8
30
9
37
8
7
14
20
53
10
4
32
10
18
12
23
23
25
7
10
6
22
23
12
33
9
52
13
7
42
29
30
47
7
31
7
15
22
14
31
16
13
24
33
23
17
13
36
10
25
5
34
8
23
26
20
24
28
16
39
7
24
10
9
26
34
23
12
9
31
11
23
13
17
26
37
23
41
10
17
11
16
16
18
40
12
14
22
4
5
21
17
8
30
12
12
26
18
9
8
6
12
22
12
23
6
19
14
17
7
34
11
22
34
19
23
9
17
38
7
8
3
47
14
28
32
24
14
8
16
24
28
14
13
40
34
5
7
9
12
35
26
41
22
28
30
25
18
26
28
14
29
37
19
16
7
13
11
39
35
34
13
31
28
13
22
7
10
12
2
14
14
21
6
26
16
24
25
5
12
8
22
19
28
9
33
18
31
30
16
20
20
37
38
29
26
31
30
25
20
5
16
21
18
7
8
30
33
28
9
7
25
30
30
16
24
38
27
23
34
15
13
10
15
47
15
18
41
25
5
20
6
8
18
32
40
17
11
7
23
17
18
22
22
32
17
22
27
16
13
57
8
53
28
13
31
13
9
10
15
27
13
23
8
1
44
45
20
32
20
46
11
18
10
33
25
25
34
12
24
10
45
18
16
23
3
37
35
20
31
11
15
19
10
47
25
20
12
40
15
20
4
13
17
10
8
31
18
10
13
13
18
3
22
11
25
5
21
44
13
40
12
34
47
10
24
8
11
39
27
22
18
14
47
10
14
6
6
18
44
6
13
29
26
22
24
24
11
25
7
13
11
25
20
6
38
13
31
8
33
39
35
12
12
9
10
6
25
13
15
18
30
40
28
13
34
22
41
27
9
8
21
11
27
1
8
8
20
22
34
29
18
12
35
24
6
9
8
23
15
11
20
28
4
27
11
44
8
23
15
32
6
25
12
10
34
9
16
24
33
15
25
23
27
19
43
35
43
32
17
35
30
6
17
14
21
7
21
38
6
17
13
15
27
23
22
29
10
7
21
17
12
7
4
7
27
8
26
13
22
10
16
35
8
38
4
27
43
8
14
23
28
14
30
39
21
27
11
13
26
15
4
30
28
6
6
13
13
17
7
30
26
11
33
44
18
26
10
21
35
25
10
32
7
8
29
17
19
29
20
6
15
33
16
24
6
19
15
6
20
11
16
7
29
13
29
14
36
12
27
7
11
20
13
17
6
16
16
26
4
13
23
19
14
30
27
44
29
30
41
14
33
10
8
11
19
8
8
36
17
27
33
35
18
25
34
18
16
10
31
31
24
7
7
12
8
30
5
17
13
29
9
5
31
27
22
28
6
22
23
48
3
34
30
19
16
15
9
12
28
10
42
8
36
25
16
24
25
4
47
24
12
17
2
17
13
15
31
15
38
27
36
16
12
20
32
16
9
37
11
6
26
28
10
8
12
23
14
8
35
35
9
30
44
11
32
10
4
12
37
13
37
14
29
11
47
18
20
13
33
41
17
14
32
21
11
21
34
23
11
25
12
38
32
9
23
11
23
11
21
2
5
27
22
21
44
11
30
17
24
36
11
6
18
20
27
34
11
5
13
5
10
29
7
38
13
5
6
48
34
2
8
38
6
35
44
30
28
23
25
7
5
6
33
14
10
17
33
7
16
24
15
10
33
42
22
12
21
6
9
25
19
7
24
11
26
32
22
14
38
8
13
13
16
17
49
6
18
24
14
27
12
10
14
25
41
2
23
7
20
27
26
27
35
6
4
6
24
25
33
21
15
8
31
13
37
29
9
10
2
10
26
20
35
12
36
29
36
42
37
7
36
24
23
10
12
44
24
4
9
7
17
43
5
31
18
20
17
9
6
10
6
21
20
2
33
29
9
34
8
18
11
20
34
6
31
11
25
11
28
5
13
9
17
11
15
12
24
27
28
16
9
49
21
29
2
21
12
16
11
26
15
32
9
43
38
36
23
9
27
41
49
10
40
13
7
34
6
21
16
27
11
28
22
12
35
24
8
12
21
5
28
11
11
23
14
29
6
29
12
38
22
10
13
43
17
12
32
38
21
6
14
8
15
11
19
9
13
18
11
16
15
6
9
32
10
10
29
36
7
26
9
34
20
11
9
14
18
14
6
34
9
32
12
9
5
31
18
13
19
21
19
7
38
12
1
20
9
18
9
12
12
11
21
47
10
11
21
33
16
12
30
14
12
12
7
2
5
23
34
19
6
15
28
23
21
8
43
6
22
44
34
22
41
7
40
24
8
10
19
21
56
10
41
19
36
12
42
7
6
13
18
31
17
10
13
26
19
33
21
13
35
19
23
11
39
25
13
8
28
9
8
21
21
15
26
10
15
13
23
38
17
36
24
11
6
26
19
5
34
19
9
7
23
39
13
49
14
15
6
29
9
45
23
29
24
8
41
24
27
20
2
17
21
28
26
2
29
23
29
34
11
10
12
18
26
12
43
30
16
29
31
29
12
13
16
22
24
31
6
13
19
5
12
24
10
21
43
35
29
37
43
8
10
13
12
6
11
14
17
7
26
12
4
20
31
24
10
19
5
20
30
7
14
11
20
15
27
12
21
32
18
28
15
5
34
26
42
20
44
8
20
38
40
44
12
47
23
3
38
13
10
22
7
22
28
32
31
17
6
20
19
36
6
25
31
17
11
23
10
5
12
5
16
6
9
10
26
27
10
10
32
33
8
29
29
15
12
20
23
22
11
22
5
24
16
10
43
12
9
24
23
34
27
39
9
23
15
20
9
9
6
7
24
44
11
7
10
31
12
7
14
13
12
38
24
41
9
32
35
21
38
30
15
31
8
36
12
38
14
7
24
32
24
9
9
31
5
21
12
42
26
20
39
26
29
26
32
19
45
16
4
8
35
14
12
15
14
26
22
11
19
33
15
16
4
4
29
28
12
26
26
9
11
21
9
21
28
23
25
21
45
19
29
11
21
8
11
11
30
38
15
22
17
18
13
15
24
27
3
22
20
31
19
39
8
29
41
16
8
31
13
22
15
30
11
17
19
21
7
7
2
3
12
1
6
23
18
13
26
19
9
3
31
6
23
29
14
7
20
5
18
39
6
25
11
30
27
27
25
30
19
16
8
38
46
16
6
10
28
32
25
7
24
11
18
5
41
10
17
19
11
18
16
23
34
22
32
21
20
6
11
28
29
8
29
8
18
19
10
5
35
8
6
8
37
13
14
25
24
42
6
15
5
43
31
6
18
25
24
20
28
10
16
17
23
11
18
12
30
15
18
24
24
15
27
17
4
19
28
30
38
14
23
19
6
31
19
8
24
24
3
16
14
20
16
13
21
49
31
26
8
10
15
19
34
22
20
12
16
21
17
20
21
14
14
14
4
49
12
43
14
20
9
28
5
13
28
19
27
10
34
9
7
17
20
8
5
8
36
30
35
28
9
39
27
21
10
20
2
15
9
10
26
21
10
25
12
9
19
9
4
37
15
31
11
24
27
26
36
19
13
12
8
29
34
45
38
16
12
27
12
2
4
18
20
3
17
37
30
6
35
23
24
11
34
19
18
35
6
17
24
12
10
31
50
10
16
11
16
16
7
30
8
33
9
15
6
7
35
27
17
37
13
15
33
43
35
48
23
26
10
22
24
18
19
45
32
24
36
15
15
4
35
17
11
28
30
7
19
30
6
26
1
16
8
40
22
11
48
15
9
10
24
9
14
18
14
14
24
5
22
22
22
12
42
7
5
5
22
18
5
38
21
26
10
30
46
44
17
40
5
23
10
30
9
5
14
7
15
25
23
40
13
11
46
13
29
9
35
22
23
10
6
11
6
20
28
18
9
22
12
10
14
45
26
20
26
19
39
5
14
5
32
31
30
40
22
29
5
18
28
11
24
32
14
35
19
10
32
15
10
30
29
7
35
18
20
17
8
37
7
20
26
6
17
24
12
31
31
9
10
17
24
13
22
19
11
26
14
10
4
10
17
34
15
27
27
25
18
29
26
26
15
24
17
34
17
23
19
18
22
20
6
15
14
36
6
11
13
13
14
39
5
10
17
32
47
27
31
24
42
6
10
15
20
24
38
25
30
16
19
31
19
16
54
28
34
20
11
10
7
11
16
49
23
11
21
7
14
23
27
36
25
25
12
6
12
11
20
12
18
7
10
20
6
9
33
37
10
29
9
5
31
6
9
24
35
11
10
29
11
27
10
34
19
23
10
12
34
32
6
12
16
25
34
21
11
17
6
12
11
42
15
10
19
6
12
25
28
18
25
19
38
45
6
5
16
13
21
16
10
7
20
22
33
18
23
25
12
27
6
9
30
6
37
7
44
14
44
13
14
35
14
35
27
45
10
25
13
23
9
10
19
8
29
19
42
20
27
22
31
13
18
29
22
11
9
42
46
36
37
11
9
9
31
8
35
28
7
17
32
14
32
20
20
12
5
7
31
11
40
7
15
11
25
14
8
6
16
21
23
17
14
7
41
28
28
30
34
33
12
10
27
19
22
27
30
9
46
21
9
29
19
31
28
11
35
26
32
21
22
32
28
31
17
27
22
20
22
18
37
19
22
31
22
38
24
10
36
5
40
28
17
6
40
39
1
22
52
14
11
44
9
25
30
36
33
7
25
24
10
43
40
27
5
19
18
18
12
18
7
20
7
11
14
18
16
6
17
30
25
17
19
13
20
26
33
11
5
7
22
8
14
37
12
25
41
14
47
33
12
24
32
12
10
31
35
6
16
10
11
8
4
2
40
19
33
16
8
18
8
36
14
23
24
37
18
29
10
16
17
20
28
9
43
5
10
9
37
19
5
21
33
17
28
20
10
18
14
9
24
11
21
5
29
23
7
6
8
41
23
15
18
8
23
15
5
25
10
14
19
13
27
39
7
14
33
47
21
28
22
12
13
8
37
29
33
18
7
22
19
42
27
35
28
11
30
36
27
12
21
12
22
17
12
26
17
22
21
8
49
26
37
19
13
37
3
19
40
8
7
14
28
13
25
4
20
6
7
11
11
17
12
43
14
26
15
32
9
20
14
43
20
42
4
24
28
21
5
13
10
22
16
8
15
7
29
18
6
40
14
11
21
10
22
15
10
23
24
10
4
9
26
7
43
17
15
13
1
27
25
8
12
11
31
36
15
8
32
21
42
18
42
7
14
9
7
19
15
32
6
28
18
25
5
27
15
4
16
36
37
22
23
11
36
26
32
2
32
18
17
26
20
28
29
13
38
6
23
23
6
14
10
10
22
19
18
29
5
39
38
5
33
6
15
25
22
9
13
20
25
23
25
39
21
12
10
16
15
8
18
20
10
12
32
27
17
33
31
20
37
7
24
21
34
11
11
30
17
12
14
25
17
6
6
7
21
13
4
16
30
19
34
13
9
41
27
37
30
1
11
11
8
17
7
26
29
2
12
23
22
5
22
11
30
19
15
15
10
11
11
10
4
25
16
20
10
26
32
12
19
17
10
31
11
8
24
20
27
16
34
35
23
4
38
8
28
10
39
33
18
38
11
18
37
16
8
13
41
8
21
15
5
10
22
31
9
14
20
22
14
9
36
48
28
10
17
31
21
2
24
9
23
34
30
17
9
13
27
18
8
24
23
15
21
23
7
11
34
37
6
24
14
30
9
14
28
7
9
14
37
6
11
9
8
13
23
10
10
2
20
42
34
26
19
15
5
18
12
38
14
2
23
19
12
10
7
6
7
30
11
40
14
24
10
44
7
23
26
46
6
24
21
7
7
26
10
29
23
15
21
41
26
6
19
11
12
41
13
11
16
7
31
23
36
15
25
26
38
23
29
11
6
20
18
17
20
10
18
5
32
36
20
31
29
11
16
7
8
8
28
12
13
44
20
12
6
12
36
1
14
8
8
35
22
22
24
14
35
4
23
3
43
2
29
12
28
14
16
20
11
17
38
20
12
7
2
6
8
19
24
37
16
7
49
15
34
13
13
8
13
4
28
6
15
48
18
23
11
11
10
45
11
14
16
30
14
33
12
39
12
11
10
4
15
7
10
12
22
10
21
4
18
10
16
12
19
28
20
8
10
13
26
29
13
24
4
16
46
12
15
30
43
13
16
24
9
4
32
26
25
19
20
27
9
8
9
28
42
12
22
36
17
21
31
22
33
21
19
11
22
16
10
14
29
35
20
20
12
15
26
30
25
5
6
24
45
7
17
24
8
20
7
11
20
22
4
11
11
20
48
18
6
7
4
43
11
12
21
23
14
24
37
15
18
5
7
41
12
6
15
6
17
32
19
14
10
18
9
4
17
10
23
18
29
6
23
30
2
13
21
25
31
30
43
28
24
16
14
28
25
10
24
26
5
10
42
9
38
28
15
9
12
16
32
30
19
15
10
26
22
17
7
12
17
3
15
2
21
28
36
26
19
10
11
26
31
16
23
30
9
21
25
22
16
17
18
30
19
29
21
22
12
26
8
20
34
2
13
18
19
27
13
14
45
5
8
7
14
11
11
11
40
7
12
14
47
44
35
34
26
14
7
14
29
16
35
11
28
24
26
19
49
9
41
43
12
23
23
10
17
28
16
10
5
3
9
28
13
41
24
34
11
20
6
44
16
27
20
4
15
33
26
6
8
11
16
14
30
21
32
7
22
22
34
8
16
25
16
11
13
20
29
23
4
27
12
7
43
9
47
6
42
6
17
9
17
43
25
15
6
5
4
27
15
12
5
41
3
23
15
8
4
11
31
34
17
9
5
42
16
52
10
20
13
6
40
13
8
11
22
15
25
18
34
20
16
16
5
15
14
56
34
35
19
3
13
7
18
41
18
20
12
16
9
14
10
8
20
13
11
44
17
16
37
7
19
19
22
15
4
17
11
5
15
15
15
9
30
12
8
25
11
26
26
35
14
14
43
28
10
16
8
32
38
33
9
17
6
7
36
8
13
10
22
10
6
25
34
13
21
56
9
25
17
29
11
44
19
8
19
23
11
14
32
19
22
22
29
23
38
6
22
7
4
45
35
5
9
18
2
8
13
10
19
11
26
12
23
37
32
5
10
27
3
6
13
20
9
29
6
12
32
30
30
8
11
5
21
6
10
17
11
16
36
7
28
7
21
13
33
17
12
6
10
17
17
10
16
31
22
5
13
20
40
16
5
10
29
31
21
13
31
10
31
17
30
7
11
44
19
30
21
20
3
11
26
8
32
21
5
9
19
34
13
39
11
31
16
18
42
12
23
24
13
13
17
19
12
17
19
12
26
9
11
18
25
20
27
36
40
14
5
18
6
7
13
15
6
32
16
13
7
11
11
23
23
21
17
18
12
14
27
29
17
7
9
22
16
18
22
33
6
29
8
29
14
40
37
24
16
25
12
19
39
31
12
20
12
27
12
23
24
20
5
1
9
5
16
15
20
39
26
41
17
17
17
12
12
20
37
42
23
15
31
17
31
10
31
14
20
35
6
32
34
6
23
4
17
13
29
16
33
8
8
11
37
17
11
12
25
28
7
16
30
32
30
6
13
8
6
20
7
31
32
33
8
11
14
9
16
6
12
14
27
5
17
38
19
9
22
19
14
7
29
18
15
33
6
21
27
18
29
6
8
22
14
7
15
8
29
22
16
7
16
13
20
19
34
40
20
25
22
7
15
22
32
5
27
7
13
27
14
25
29
51
27
45
5
13
7
15
7
18
18
14
12
10
13
21
8
22
37
21
12
5
6
20
23
8
17
7
8
11
10
10
10
35
33
30
19
46
18
2
19
9
19
16
39
19
21
5
11
3
13
5
14
32
9
13
9
24
1
22
30
10
24
16
32
7
5
14
8
8
45
17
15
14
9
7
12
15
34
5
18
20
13
9
36
13
13
27
33
15
18
2
30
23
9
23
5
19
19
20
15
17
25
21
6
35
9
15
4
12
12
39
32
26
8
12
11
11
4
28
47
28
13
52
6
27
22
10
13
10
30
32
2
9
29
34
37
9
33
4
10
43
36
13
10
6
17
27
8
6
38
21
12
10
30
9
18
29
36
28
14
12
16
31
13
42
31
18
29
10
37
18
11
4
11
10
14
8
32
20
14
8
39
23
10
45
36
38
14
14
17
24
4
12
12
7
11
8
32
23
9
3
36
19
32
44
12
9
18
27
8
40
9
10
5
21
23
23
44
8
43
29
20
12
11
2
4
9
14
46
48
21
5
31
45
14
11
30
10
22
13
13
2
23
4
26
36
13
20
9
18
55
21
11
29
11
26
36
16
9
12
6
31
12
7
12
31
41
14
44
34
28
43
15
42
44
17
7
6
5
8
40
11
35
14
32
14
5
35
23
2
28
8
35
24
8
24
33
28
19
8
16
27
7
12
20
21
12
14
18
20
16
22
7
32
33
17
39
8
5
11
15
29
24
35
26
33
15
18
20
14
9
12
11
41
32
50
18
19
4
17
26
21
35
13
14
13
14
13
10
13
18
12
14
25
17
12
18
32
8
31
15
10
12
30
10
7
12
13
27
13
38
24
39
20
13
31
8
20
37
15
13
9
15
32
14
13
11
8
24
21
15
6
8
25
29
13
7
21
11
20
5
24
28
36
8
10
27
17
20
25
24
13
18
6
32
9
11
38
11
6
29
17
5
30
45
17
14
15
32
6
25
20
19
34
8
12
19
18
44
36
11
20
12
15
7
19
8
20
39
21
5
12
35
8
13
4
9
11
8
27
26
39
7
28
8
19
17
14
7
35
22
39
9
14
25
16
20
12
15
45
24
38
15
41
5
9
35
30
8
37
16
19
14
10
17
14
17
42
22
30
12
7
25
38
15
27
23
26
6
16
25
7
13
23
37
24
30
23
19
33
19
15
8
18
2
28
42
20
6
42
5
4
27
28
12
16
12
22
24
9
9
27
32
26
27
12
28
28
10
19
6
15
12
14
6
23
19
26
23
24
25
26
20
14
11
19
9
19
10
19
21
11
23
10
20
37
14
11
11
34
45
47
11
28
6
13
25
15
22
8
16
11
13
18
21
17
6
5
30
11
12
7
7
11
20
21
25
5
13
18
15
8
12
21
13
16
7
28
18
26
16
15
13
4
20
4
12
11
20
26
39
15
24
12
37
38
24
14
25
13
34
19
24
6
14
11
8
17
26
9
22
22
9
19
7
10
41
23
28
29
36
17
6
6
23
25
35
4
8
10
12
22
10
16
8
8
14
18
16
29
30
18
16
24
24
6
21
44
9
10
31
27
15
21
20
43
21
20
8
44
12
14
27
13
24
33
12
38
11
11
11
15
15
10
35
14
41
20
9
34
33
34
24
11
9
10
32
40
6
17
4
25
15
28
13
13
27
8
18
5
11
15
36
17
13
16
11
30
22
9
26
28
23
6
24
12
38
14
15
29
17
14
37
32
23
40
24
5
17
2
38
10
9
41
40
23
21
22
4
17
27
2
14
16
12
43
22
12
27
18
16
39
14
16
23
9
20
40
21
11
5
3
13
26
12
7
37
12
19
33
18
4
23
18
3
43
26
25
14
5
11
9
11
14
21
24
19
45
6
4
21
28
17
51
16
10
31
10
12
22
18
16
37
18
9
4
5
3
46
32
10
30
17
10
32
25
26
9
30
26
14
18
24
1
22
18
24
25
14
5
20
25
21
19
32
5
13
32
9
32
1
21
14
22
42
33
27
13
20
9
39
39
20
23
11
38
12
28
5
46
6
11
16
20
11
18
7
32
51
9
20
26
17
12
17
10
22
44
38
17
23
47
29
27
21
23
22
9
28
25
18
39
25
7
2
41
27
19
7
12
14
21
9
10
21
17
38
12
17
11
10
45
34
20
41
18
37
18
37
33
17
8
24
12
7
10
11
6
19
10
44
8
16
28
15
37
20
9
14
20
12
16
38
26
7
10
16
33
28
31
31
39
12
20
15
8
7
14
24
19
4
33
23
18
40
22
19
18
14
4
45
24
21
24
20
6
39
44
14
6
19
20
11
14
9
8
32
29
8
5
37
